E FACTOR EXPERIENCES LTD      ,EFACTOR   ,ST,N,0000268.25,0000268.30,0000281.50,0000268.30,0000269.10,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000269.10
E2E NETWORKS LIMITED          ,E2E       ,BE,N,0004865.30,0004730.00,0005050.00,0004622.05,0004884.25,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0004790.70
EASY TRIP PLANNERS LTD        ,EASEMYTRIP,EQ,N,0000031.55,0000031.55,0000032.18,0000031.07,0000031.27,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000031.15
ECLERX SERVICES LTD           ,ECLERX    ,EQ,N,0003380.85,0003385.00,0003443.00,0003300.00,0003321.70,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0003312.20
ECOS (INDIA) MOB & HOSP L     ,ECOSMOBLTY,EQ,N,0000405.80,0000398.00,0000404.80,0000377.25,0000382.20,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000380.00
EDELAMC - BBETF0432           ,BBETF0432 ,EQ,N,0001203.14,0001203.14,0001205.98,0001203.00,0001203.04,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001203.10
EDELAMC - EBANKNIFTY          ,EBANKNIFTY,EQ,N,0000052.03,0000052.00,0000052.00,0000051.06,0000051.36,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000051.36
EDELAMC - EBBETF0425          ,EBBETF0425,EQ,N,0001252.40,0001235.00,0001253.99,0001214.84,0001252.04,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001252.00
EDELAMC - EBBETF0430          ,EBBETF0430,EQ,N,0001429.51,0001433.99,0001433.99,0001427.14,0001428.68,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001428.50
EDELAMC - EBBETF0431          ,EBBETF0431,EQ,N,0001278.28,0001316.65,0001316.65,0001278.50,0001279.28,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001278.71
EDELAMC - EBBETF0433          ,EBBETF0433,EQ,N,0001171.00,0001170.33,0001171.79,0001170.02,0001171.68,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001171.79
EDELAMC - EGOLD               ,EGOLD     ,EQ,N,0000078.30,0000077.95,0000077.95,0000076.30,0000076.35,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000076.30
EDELAMC - EMULTIMQ            ,EMULTIMQ  ,EQ,N,0000046.72,0000047.37,0000047.37,0000045.44,0000045.62,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000046.60
EDELAMC - ESILVER             ,ESILVER   ,EQ,N,0000092.58,0000095.35,0000095.35,0000089.80,0000089.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000089.95
EDELWEISS FIN SERV LTD        ,EDELWEISS ,EQ,N,0000109.84,0000109.84,0000112.50,0000107.06,0000107.67,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000107.69
EFFWA INFRA & RESEARCH L      ,EFFWA     ,ST,N,0000250.00,0000256.15,0000258.00,0000246.50,0000247.90,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000246.50
EICHER MOTORS LTD             ,EICHERMOT ,EQ,N,0004793.45,0004788.00,0004807.25,0004705.55,0004738.20,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0004719.00
EID PARRY INDIA LTD           ,EIDPARRY  ,EQ,N,0000813.85,0000815.85,0000837.00,0000810.05,0000816.80,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000820.00
EIH ASSOCIATED HOTELS LTD     ,EIHAHOTELS,EQ,N,0000372.05,0000382.00,0000388.35,0000375.00,0000376.35,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000378.00
EIH LIMITED                   ,EIHOTEL   ,EQ,N,0000371.60,0000371.90,0000378.05,0000359.50,0000362.75,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000362.90
EIMCO ELECON (INDIA) LTD      ,EIMCOELECO,EQ,N,0002412.30,0002450.00,0002499.00,0002369.55,0002398.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0002381.85
ELDECO HSG & IND LTD.         ,ELDEHSG   ,EQ,N,0000833.20,0000830.05,0000899.00,0000825.00,0000825.25,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000825.00
ELECON ENG. CO. LTD           ,ELECON    ,EQ,N,0000573.75,0000568.00,0000577.00,0000552.50,0000557.50,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000554.00
ELECTRO FORCE (INDIA) LTD     ,EFORCE    ,SM,N,0000065.70,0000067.00,0000067.25,0000064.00,0000064.00,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000064.00
ELECTRONICS MART IND LTD      ,EMIL      ,EQ,N,0000182.90,0000180.00,0000180.99,0000155.01,0000163.38,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000163.20
ELECTROSTEEL CASTINGS LTD     ,ELECTCAST ,EQ,N,0000145.84,0000147.50,0000152.69,0000145.36,0000149.13,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000149.00
ELECTROTHERM (I) LTD.         ,ELECTHERM ,EQ,N,0001100.45,0001136.90,0001210.45,0001121.00,0001210.45,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001210.45
ELGI EQUIPMENTS LTD           ,ELGIEQUIP ,EQ,N,0000624.45,0000628.00,0000633.45,0000599.75,0000602.50,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000612.90
ELGI RUBBER CO. LTD           ,ELGIRUBCO ,EQ,N,0000118.29,0000121.00,0000127.19,0000117.40,0000118.78,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000119.90
ELIN ELECTRONICS LIMITED      ,ELIN      ,EQ,N,0000226.13,0000227.05,0000229.69,0000214.82,0000216.82,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000217.49
EMAMI LIMITED                 ,EMAMILTD  ,EQ,N,0000674.80,0000681.55,0000699.30,0000670.05,0000691.00,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000677.00
EMAMI PAPER MILLS LIMITED     ,EMAMIPAP  ,EQ,N,0000102.90,0000104.35,0000104.45,0000101.51,0000103.00,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000103.10
EMAMI REALTY LIMITED          ,EMAMIREAL ,EQ,N,0000096.07,0000095.00,0000097.00,0000092.20,0000093.71,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000094.10
EMBASSY OFFICE PARKS REIT     ,EMBASSY   ,RR,N,0000388.93,0000390.20,0000391.00,0000385.48,0000388.06,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000389.00
EMCURE PHARMACEUTICALS L      ,EMCURE    ,EQ,N,0001434.45,0001450.00,0001450.00,0001390.00,0001405.85,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001397.95
EMKAY GLOBAL FIN SERV LTD     ,EMKAY     ,BE,G,0000313.65,0000319.90,0000319.90,0000319.00,0000319.00,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000319.00
EMKAY TAP & CUT. TOOL LTD     ,EMKAYTOOLS,SM,N,0001286.00,0001300.00,0001310.00,0001270.00,0001290.00,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001310.00
EMMBI INDUSTRIES LIMITED      ,EMMBI     ,EQ,N,0000134.81,0000135.16,0000137.29,0000129.06,0000130.08,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000131.00
EMS LIMITED                   ,EMSLIMITED,EQ,N,0000772.35,0000776.80,0000781.00,0000741.00,0000763.05,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000762.00
EMUDHRA LIMITED               ,EMUDHRA   ,EQ,N,0000898.35,0000895.00,0000900.00,0000874.45,0000880.70,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000876.10
ENDURANCE TECHNO. LTD.        ,ENDURANCE ,EQ,N,0002517.50,0002532.20,0002535.10,0002455.00,0002468.20,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0002471.00
ENERGY DEVE. CO.LTD           ,ENERGYDEV ,EQ,N,0000025.12,0000026.37,0000026.37,0000024.25,0000024.67,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000024.50
ENERGY MISSION MACH IND L     ,EMMIL     ,SM,N,0000415.15,0000421.90,0000421.90,0000407.05,0000410.20,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000407.05
ENFUSE SOLUTIONS LIMITED      ,ENFUSE    ,SM,N,0000189.50,0000190.00,0000193.00,0000186.00,0000188.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000186.00
ENGINEERS INDIA LTD           ,ENGINERSIN,EQ,N,0000189.33,0000189.00,0000194.00,0000185.91,0000187.24,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000187.29
ENSER COMMUNICATIONS LTD      ,ENSER     ,ST,G,0000299.50,0000305.00,0000305.00,0000293.55,0000293.55,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000293.55
ENTERO HEALTHCARE SOLU L      ,ENTERO    ,EQ,N,0001478.10,0001486.75,0001495.35,0001438.45,0001451.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001450.00
ENTERTAIN NET. IND. LTD.      ,ENIL      ,EQ,N,0000195.88,0000195.06,0000195.30,0000186.10,0000188.18,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000186.30
ENVIROTECH SYSTEMS LTD        ,ENVIRO    ,SM,N,0000121.50,0000122.40,0000127.00,0000120.00,0000120.75,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000120.50
EPACK DURABLE LIMITED         ,EPACK     ,BE,N,0000484.50,0000488.00,0000500.00,0000480.00,0000486.80,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000488.50
EPIGRAL LIMITED               ,EPIGRAL   ,EQ,N,0002104.60,0002104.05,0002150.00,0001986.85,0002010.35,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0002004.95
EPL LIMITED                   ,EPL       ,EQ,N,0000252.70,0000263.95,0000275.05,0000260.00,0000263.90,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000264.00
EQUINOX INDIA DEV LTD         ,EMBDL     ,EQ,N,0000122.01,0000122.50,0000125.49,0000120.15,0000121.26,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000120.40
EQUIPPP SOC IMP TECH LTD      ,EQUIPPP   ,BE,N,0000024.52,0000024.82,0000025.74,0000024.53,0000025.01,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000025.00
EQUITAS SMALL FIN BNK LTD     ,EQUITASBNK,EQ,N,0000064.82,0000064.82,0000065.56,0000064.01,0000064.92,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000064.99
ERIS LIFESCIENCES LIMITED     ,ERIS      ,EQ,N,0001323.40,0001326.70,0001397.00,0001326.65,0001369.45,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001372.00
EROS INTL MEDIA LTD           ,EROSMEDIA ,BZ,N,0000016.73,0000017.19,0000017.33,0000016.02,0000016.26,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000016.16
ESAB INDIA LTD                ,ESABINDIA ,EQ,N,0006071.40,0006071.40,0006111.80,0005888.05,0005972.20,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0006089.00
ESAF SMALL FINANCE BANK L     ,ESAFSFB   ,EQ,N,0000043.83,0000043.90,0000044.44,0000042.60,0000042.78,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000042.95
ESCONET TECHNOLOGIES LTD      ,ESCONET   ,ST,G,0000483.05,0000473.40,0000473.50,0000473.40,0000473.40,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000473.40
ESCORTS KUBOTA LIMITED        ,ESCORTS   ,EQ,N,0003620.90,0003635.00,0003703.95,0003535.00,0003559.45,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0003550.00
ESPRIT STONES LIMITED         ,ESPRIT    ,SM,N,0000095.00,0000095.00,0000096.75,0000095.00,0000096.75,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000096.75
ESSAR SHIPPING LTD            ,ESSARSHPNG,BE,N,0000036.45,0000035.10,0000036.46,0000034.62,0000034.63,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000034.62
ESSEN SPECIALITY FILMS L      ,ESFL      ,ST,G,0000715.00,0000729.30,0000729.30,0000729.30,0000729.30,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000729.30
ESTER INDUSTRIES LTD          ,ESTER     ,EQ,N,0000157.14,0000158.23,0000163.80,0000150.30,0000151.28,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000150.85
ETHOS LIMITED                 ,ETHOSLTD  ,EQ,N,0002901.50,0002904.00,0003039.85,0002902.25,0002963.80,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0002945.00
EUREKA FORBES LIMITED         ,EUREKAFORB,EQ,N,0000595.10,0000593.00,0000608.85,0000580.00,0000589.85,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000583.40
EURO (I) FRESH FOODS LTD      ,EIFFL     ,BE,N,0000223.20,0000223.19,0000230.00,0000212.04,0000223.71,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000224.00
EURO PANEL PRODUCTS LTD       ,EUROBOND  ,SM,N,0000199.90,0000201.95,0000205.00,0000200.00,0000200.00,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000200.00
EUROTEX IND & EXPORTS LTD     ,EUROTEXIND,BE,N,0000011.72,0000011.73,0000012.30,0000011.73,0000012.30,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000012.30
EVEREADY INDS. IND.  LTD.     ,EVEREADY  ,EQ,N,0000390.50,0000392.00,0000392.90,0000376.00,0000380.30,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000376.00
EVEREST INDUSTRIES LTD        ,EVERESTIND,EQ,N,0000978.55,0000972.30,0000977.70,0000930.00,0000931.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000932.00
EVEREST KANTO CYLINDERLTD     ,EKC       ,EQ,N,0000179.07,0000180.00,0000182.00,0000175.00,0000175.48,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000175.94
EXCEL INDUSTRIES LTD          ,EXCELINDUS,EQ,N,0001589.70,0001580.00,0001620.00,0001506.00,0001540.45,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001547.00
EXCEL REALTY N INFRA LTD      ,EXCEL     ,EQ,N,0000001.17,0000001.18,0000001.22,0000001.11,0000001.22,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000001.22
EXCELLENT WIRES N PACK L      ,EXCELLENT ,SM,N,0000070.10,0000070.00,0000070.00,0000069.50,0000069.50,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000069.50
EXICOM TELE SYSTEMS LTD       ,EXICOM    ,EQ,N,0000350.30,0000352.95,0000359.95,0000335.80,0000339.30,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000342.00
EXIDE INDUSTRIES LTD          ,EXIDEIND  ,EQ,N,0000436.60,0000438.50,0000447.35,0000430.35,0000431.80,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000432.15
EXPLEO SOLUTIONS LIMITED      ,EXPLEOSOL ,EQ,N,0001239.75,0001228.00,0001250.95,0001200.00,0001206.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001206.00
EXXARO TILES LIMITED          ,EXXARO    ,EQ,N,0000092.70,0000092.99,0000093.90,0000090.57,0000092.06,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000091.00
FACT LTD                      ,FACT      ,EQ,N,0000865.80,0000869.10,0000887.00,0000854.90,0000858.85,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000857.00
FAIRCHEM ORGANICS LIMITED     ,FAIRCHEMOR,EQ,N,0000998.20,0000998.25,0001020.00,0000987.00,0000990.85,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000994.00
FAZE THREE LIMITED            ,FAZE3Q    ,EQ,N,0000394.05,0000399.90,0000406.00,0000385.20,0000391.05,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000385.60
FCS SOFTWARE SOLN. LTD.       ,FCSSOFT   ,EQ,N,0000003.48,0000003.50,0000003.56,0000003.42,0000003.44,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000003.42
FDC LIMITED                   ,FDC       ,EQ,N,0000514.15,0000518.75,0000518.75,0000494.35,0000498.65,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000494.70
FEDBANK FINANCIAL SER L       ,FEDFINA   ,EQ,N,0000104.12,0000104.10,0000104.40,0000100.25,0000100.84,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000101.00
FEDERAL BANK LTD              ,FEDERALBNK,EQ,N,0000207.73,0000208.29,0000209.77,0000206.06,0000207.27,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000206.30
FEDERAL-MOGUL GOETZE (IND     ,FMGOETZE  ,EQ,N,0000406.30,0000408.00,0000410.35,0000393.50,0000396.30,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000393.50
FELIX INDUSTRIES LTD.         ,FELIX     ,ST,G,0000206.40,0000202.30,0000202.30,0000202.30,0000202.30,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000202.30
FIBERWEB INDIA LIMITED        ,FIBERWEB  ,EQ,N,0000051.00,0000051.50,0000051.50,0000047.15,0000047.94,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000047.15
FIDEL SOFTECH LIMITED         ,FIDEL     ,SM,N,0000179.20,0000180.00,0000180.00,0000170.00,0000170.55,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000170.55
FIEM INDUSTRIES LIMITED       ,FIEMIND   ,EQ,N,0001561.75,0001563.00,0001595.00,0001536.90,0001545.40,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001537.00
FILATEX FASHIONS LIMITED      ,FILATFASH ,BE,G,0000000.91,0000000.91,0000000.91,0000000.91,0000000.91,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000000.91
FILATEX INDIA LTD             ,FILATEX   ,EQ,N,0000063.83,0000064.70,0000067.20,0000063.51,0000066.50,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000065.98
FINE ORGANIC IND. LTD.        ,FINEORG   ,EQ,N,0005029.40,0005014.10,0005049.55,0004838.85,0004869.50,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0004866.00
FINEOTEX CHEMICAL LIMITED     ,FCL       ,EQ,N,0000370.00,0000370.80,0000373.80,0000369.00,0000372.40,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000372.20
FINO PAYMENTS BANK LTD        ,FINOPB    ,EQ,N,0000359.75,0000360.00,0000367.30,0000350.50,0000355.20,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000356.25
FINOLEX CABLES LTD            ,FINCABLES ,EQ,N,0001204.55,0001210.00,0001224.90,0001103.15,0001144.05,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001150.00
FINOLEX INDUSTRIES LTD        ,FINPIPE   ,EQ,N,0000281.55,0000282.95,0000284.90,0000273.10,0000275.25,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000275.70
FIRSTSOURCE SOLU. LTD.        ,FSL       ,EQ,N,0000358.60,0000360.00,0000383.45,0000354.10,0000356.75,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000355.00
FIVE-STAR BUS FIN LTD         ,FIVESTAR  ,EQ,N,0000633.30,0000632.80,0000646.15,0000632.10,0000638.65,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000635.50
FLAIR WRITING INDUST LTD      ,FLAIR     ,EQ,N,0000264.75,0000266.55,0000271.85,0000252.00,0000254.80,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000255.00
FLEXITUFF VENTURES INT L      ,FLEXITUFF ,BE,N,0000063.16,0000060.21,0000064.00,0000060.21,0000062.00,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000063.50
FOCUS LIGHTG & FIXTRS LTD     ,FOCUS     ,BE,G,0000137.59,0000134.90,0000134.90,0000134.83,0000134.83,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000134.83
FONEBOX RETAIL LIMITED        ,FONEBOX   ,SM,N,0000169.90,0000165.00,0000165.00,0000165.00,0000165.00,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000165.00
FOODS & INNS LIMITED          ,FOODSIN   ,EQ,N,0000121.15,0000121.50,0000122.49,0000118.10,0000118.93,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000118.70
FORCAS STUDIO LIMITED         ,FORCAS    ,SM,N,0000101.15,0000102.00,0000102.00,0000099.00,0000099.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000099.95
FORCE MOTORS LIMITED          ,FORCEMOT  ,EQ,N,0007007.15,0007007.15,0007066.40,0006899.95,0006944.90,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0006935.35
FORGE AUTO INTERNATION L      ,FORGEAUTO ,SM,N,0000090.95,0000088.00,0000092.50,0000087.00,0000088.85,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000092.50
FORTIS HEALTHCARE LTD         ,FORTIS    ,EQ,N,0000623.95,0000625.00,0000658.85,0000625.00,0000643.20,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000639.00
FOSECO INDIA LTD              ,FOSECOIND ,EQ,N,0004467.85,0004570.00,0004570.00,0004469.95,0004544.10,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0004541.00
FRESHARA AGRO EXPORTS LTD     ,FRESHARA  ,SM,N,0000131.80,0000130.00,0000133.60,0000123.00,0000124.45,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000123.00
FROG CELLSAT LIMITED          ,FROG      ,SM,N,0000338.60,0000338.60,0000341.00,0000325.00,0000327.85,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000327.15
FSN E COMMERCE VENTURES       ,NYKAA     ,EQ,N,0000182.84,0000183.40,0000189.25,0000175.26,0000177.81,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000179.01
FUSION FINANCE LIMITED        ,FUSION    ,EQ,N,0000194.84,0000194.80,0000197.90,0000189.50,0000190.01,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000190.00
FUT LIFESTYLE FASH LTD        ,FLFL      ,BZ,N,0000002.35,0000002.38,0000002.42,0000002.33,0000002.34,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000002.35
FUTURE ENTERPRISES LTD        ,FEL       ,BZ,N,0000000.77,0000000.78,0000000.78,0000000.77,0000000.78,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000000.78
FUTURE ENTERPRISES LTD        ,FELDVR    ,BE,N,0000005.32,0000005.50,0000005.52,0000005.05,0000005.05,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000005.05
FUTURE MKT NETWORKS LTD       ,FMNL      ,BE,G,0000015.38,0000015.07,0000015.07,0000015.07,0000015.07,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000015.07
G M BREWERIES LTD             ,GMBREW    ,EQ,N,0000792.35,0000802.00,0000802.00,0000778.00,0000782.75,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000782.00
G R INFRAPROJECTS LIMITED     ,GRINFRA   ,EQ,N,0001641.15,0001657.00,0001671.45,0001576.95,0001604.35,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001606.00
G-TEC JAINX EDUCATION LTD     ,GTECJAINX ,BE,N,0000042.10,0000042.10,0000042.10,0000039.99,0000039.99,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000040.00
GABRIEL INDIA LTD             ,GABRIEL   ,EQ,N,0000441.05,0000445.70,0000447.50,0000432.10,0000434.40,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000436.70
GACM TECHNOLOGIES LIMITED     ,GATECH    ,BE,G,0000000.80,0000000.78,0000000.78,0000000.78,0000000.78,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000000.78
GACM TECHNOLOGIES LIMITED     ,GATECHDVR ,BE,N,0000000.88,0000000.88,0000000.88,0000000.84,0000000.87,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000000.87
GAIL (INDIA) LTD              ,GAIL      ,EQ,N,0000202.93,0000203.00,0000205.20,0000193.50,0000194.15,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000194.15
GAJANAND INTERNATIONAL L      ,GAJANAND  ,ST,G,0000023.60,0000023.15,0000023.15,0000023.15,0000023.15,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000023.15
GALA PRECISION ENG LTD        ,GALAPREC  ,EQ,N,0001228.40,0001228.40,0001296.00,0001201.00,0001210.45,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001201.00
GALAXY SURFACTANTS LTD        ,GALAXYSURF,EQ,N,0002929.35,0002935.00,0003056.00,0002851.05,0002873.15,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0002878.00
GALLANTT ISPAT LIMITED        ,GALLANTT  ,BE,N,0000313.60,0000324.00,0000324.00,0000305.00,0000311.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000310.05
GANDHAR OIL REFINE IND L      ,GANDHAR   ,EQ,N,0000214.29,0000214.99,0000216.61,0000209.10,0000209.77,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000209.40
GANDHI SPL. TUBES LTD         ,GANDHITUBE,EQ,N,0000789.45,0000792.15,0000806.00,0000787.05,0000791.15,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000790.00
GANESH BENZOPLAST LIMITED     ,GANESHBE  ,EQ,N,0000141.62,0000141.50,0000142.62,0000136.00,0000138.74,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000136.95
GANESH GREEN BHARAT LTD       ,GGBL      ,SM,N,0000418.75,0000428.00,0000430.00,0000381.30,0000390.95,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0000392.00
GANESH HOUSING CORP LTD       ,GANESHHOUC,EQ,N,0001107.15,0001117.65,0001121.35,0001067.55,0001081.35,    ,              ,                  ,0000000.00,0000000.00,12-NOV-2024,        ,0001075.00
